company_age_years,annual_revenue_lakhs,profit_margin_pct,monthly_burn_rate_lakhs,market_size_cr,team_size,sector,business_model,required_investment_lakhs,monthly_active_users,growth_rate_pct,investment_ready,recommended_investor_type,suggested_funding_range
2,5.97,-18.61,1.0,82.14,4,EdTech,Subscription,10.0,32924,33.39,1,Angel,₹0–3L
0,25.65,-0.76,5.17,218.63,73,AgriTech,B2B2C,41.24,112565,28.4,1,Angel,₹0–3L
7,10.72,16.53,1.0,144.93,75,AI/ML,Subscription,25.17,79279,-30.0,0,Angel,₹0–3L
19,17.69,-4.67,1.79,50.0,42,E-commerce,Subscription,60.65,16380,26.96,1,Angel,₹0–3L
4,65.23,-3.76,7.22,199.24,21,SaaS,B2C,83.0,154869,8.58,1,Angel,₹0–3L
2,24.87,19.42,5.74,99.03,26,HealthTech,B2B2C,39.05,36076,1.0,1,Angel,₹0–3L
19,21.8,13.56,3.74,275.01,34,AI/ML,B2B2C,38.76,178406,-3.98,1,Angel,₹0–3L
16,21.64,12.53,1.0,148.55,46,E-commerce,B2C,23.99,82165,-3.19,1,Angel,₹0–3L
12,30.18,17.38,1.0,195.74,32,AgriTech,B2B,88.0,61231,1.25,1,Angel,₹0–3L
12,18.7,2.9,1.23,75.92,18,FinTech,Subscription,11.11,57880,-6.67,0,Angel,₹0–3L
3,13.79,3.46,1.28,98.25,65,Entertainment,B2B,35.23,71318,-10.03,0,Angel,₹0–3L
17,8.13,17.72,1.07,107.66,46,AgriTech,B2C,16.33,60517,-4.13,0,Angel,₹0–3L
5,82.66,-8.12,17.58,270.34,13,E-commerce,B2C,88.79,112049,14.17,0,Angel,₹0–3L
1,74.27,-17.69,6.86,480.18,47,AgriTech,B2C,139.42,173254,9.28,0,Angel,₹0–3L
14,17.6,2.8,1.88,84.47,44,HealthTech,B2C,52.02,40688,18.57,1,Angel,₹0–3L
1,29.86,19.18,2.86,315.38,22,AI/ML,Marketplace,51.52,134894,10.6,1,Angel,₹0–3L
19,16.54,11.07,1.0,50.0,69,EdTech,B2C,11.42,27667,-8.68,0,Angel,₹0–3L
19,15.95,18.29,3.82,64.33,43,EdTech,B2B,10.0,50385,18.94,1,Angel,₹0–3L
15,27.73,-16.19,1.44,75.86,34,Entertainment,B2C,77.34,44564,-6.42,0,Angel,₹0–3L
10,12.87,11.79,1.11,57.58,37,E-commerce,B2B,17.46,42898,20.68,1,Angel,₹0–3L
16,18.97,15.85,1.0,50.0,51,E-commerce,B2C,62.24,31271,-6.17,1,Angel,₹0–3L
0,71.77,-8.19,9.53,198.16,38,Entertainment,B2C,163.26,106538,-0.99,0,Angel,₹0–3L
12,32.16,18.35,7.54,127.76,37,E-commerce,Marketplace,54.56,92920,6.11,1,Angel,₹0–3L
7,72.95,6.68,3.15,193.56,66,AI/ML,B2C,153.64,103686,20.67,1,Angel,₹0–3L
2,39.24,44.87,4.76,240.65,4,Entertainment,Subscription,69.18,176710,16.38,1,Angel,₹0–3L
13,31.81,-18.12,1.0,178.74,8,EdTech,Marketplace,101.75,79680,8.79,0,Angel,₹0–3L
13,15.5,24.43,3.06,235.2,59,EdTech,Marketplace,27.37,85708,40.32,1,Angel,₹0–3L
13,36.22,3.28,6.07,141.36,100,HealthTech,Subscription,22.93,102863,-17.28,0,Angel,₹0–3L
18,19.57,-11.4,3.54,64.66,61,HealthTech,Marketplace,43.26,38387,-6.53,0,Angel,₹0–3L
10,99.82,1.7,12.84,311.21,86,FinTech,B2C,228.93,231710,-6.08,1,Angel,₹0–3L
11,10.07,11.33,2.3,98.26,29,AI/ML,Subscription,27.67,75553,-15.62,0,Angel,₹0–3L
0,15.84,20.45,1.81,77.1,24,E-commerce,B2C,52.06,25196,0.91,1,Angel,₹0–3L
0,14.66,28.67,2.03,131.03,51,HealthTech,Marketplace,25.19,72132,22.71,1,Angel,₹0–3L
13,22.07,25.07,3.97,78.34,63,FinTech,B2B2C,31.49,38188,3.21,1,Angel,₹0–3L
17,11.67,-3.58,1.63,110.81,7,FinTech,Subscription,21.82,67917,4.71,0,Angel,₹0–3L
1,69.2,21.58,4.4,188.83,34,EdTech,B2B,220.09,131574,-14.04,1,Angel,₹0–3L
3,24.76,12.7,2.3,189.4,39,AI/ML,Marketplace,85.07,83390,-0.89,1,Angel,₹0–3L
17,12.03,0.15,1.0,79.16,23,AI/ML,B2B2C,41.01,45788,3.09,1,Angel,₹0–3L
3,36.69,5.47,4.38,105.49,25,AgriTech,Marketplace,37.98,69028,20.09,1,Angel,₹0–3L
16,66.26,-0.5,10.61,314.83,61,E-commerce,B2C,125.24,115610,-15.17,0,Angel,₹0–3L
15,12.27,8.45,1.0,210.08,51,Entertainment,B2C,13.87,148532,3.88,0,Angel,₹0–3L
15,141.52,-0.72,23.36,634.31,59,AI/ML,B2C,209.1,382526,26.24,1,Angel,₹0–3L
8,26.98,-4.33,6.08,339.03,48,AgriTech,B2B2C,10.83,262670,2.96,0,Angel,₹0–3L
9,130.56,13.78,12.75,330.63,18,Entertainment,B2C,106.26,155319,-20.58,1,Angel,₹0–3L
6,14.37,15.55,1.02,56.18,50,E-commerce,Marketplace,22.57,19890,30.48,1,Angel,₹0–3L
8,35.41,5.76,7.98,253.33,16,AI/ML,Marketplace,51.95,140156,21.5,1,Angel,₹0–3L
15,35.36,24.42,6.34,143.0,32,Entertainment,Marketplace,42.16,49034,25.08,1,Angel,₹0–3L
16,7.76,4.88,1.0,100.92,14,Entertainment,Subscription,10.0,79197,-15.75,0,Angel,₹0–3L
15,55.08,4.38,6.27,166.94,24,EdTech,Marketplace,148.54,53309,33.05,1,Angel,₹0–3L
15,107.53,15.95,18.82,287.62,42,AgriTech,B2C,133.61,194648,-0.27,1,Angel,₹0–3L
19,75.03,6.43,11.41,210.73,28,FinTech,Subscription,192.15,118546,2.89,1,Angel,₹0–3L
18,13.61,9.02,2.21,80.24,17,AI/ML,Subscription,20.14,38862,0.21,1,Angel,₹0–3L
9,40.93,-22.24,6.16,249.57,68,SaaS,Subscription,117.33,83085,22.35,0,Angel,₹0–3L
1,5.92,8.2,1.2,94.98,37,AI/ML,Subscription,10.0,58042,7.99,1,Angel,₹0–3L
2,48.01,-13.91,4.5,172.72,26,EdTech,B2B2C,38.62,102356,16.07,1,Angel,₹0–3L
6,28.47,-6.64,5.21,120.02,12,HealthTech,Marketplace,70.46,52861,10.58,0,Angel,₹0–3L
1,26.84,-8.02,6.65,127.33,2,E-commerce,B2B2C,86.63,96149,7.91,0,Angel,₹0–3L
12,93.3,-4.49,10.23,253.76,34,Entertainment,B2B,70.68,114711,-4.58,0,Angel,₹0–3L
3,7.79,1.42,1.57,71.66,5,HealthTech,B2B2C,10.0,37609,37.3,1,Angel,₹0–3L
14,30.92,2.17,2.37,579.19,57,FinTech,Subscription,101.75,331229,-11.77,0,Angel,₹0–3L
17,5.0,15.97,1.0,50.0,40,HealthTech,Marketplace,10.0,17505,17.51,1,Angel,₹0–3L
6,12.52,10.67,2.94,97.67,78,Entertainment,Marketplace,13.79,74825,16.54,1,Angel,₹0–3L
17,11.86,-14.81,1.0,192.32,45,SaaS,B2C,38.82,93710,26.08,1,Angel,₹0–3L
6,50.49,9.01,3.53,223.41,21,SaaS,B2B2C,144.87,76047,31.57,1,Angel,₹0–3L
8,22.12,11.82,2.9,138.33,2,FinTech,Marketplace,30.9,68287,8.92,1,Angel,₹0–3L
11,16.13,4.06,1.81,142.57,60,E-commerce,B2B,54.12,85555,18.29,1,Angel,₹0–3L
0,61.83,7.28,10.18,197.83,7,EdTech,B2B,130.93,110154,37.08,1,Angel,₹0–3L
1,15.35,10.29,1.0,126.25,29,SaaS,B2B2C,10.0,81716,9.88,0,Angel,₹0–3L
17,114.39,17.2,4.14,393.56,81,SaaS,B2C,291.68,128985,-4.56,1,Seed Fund,₹0–3L
13,46.0,-10.89,4.83,267.08,55,FinTech,B2B,92.89,118121,3.33,0,Angel,₹0–3L
5,62.65,5.08,8.81,273.41,49,E-commerce,B2C,133.59,194016,-9.15,1,Angel,₹0–3L
10,28.44,26.11,4.24,75.47,63,AgriTech,B2B2C,99.0,25654,17.75,1,Angel,₹0–3L
18,8.85,25.0,1.4,140.39,62,EdTech,Marketplace,10.0,102168,28.05,1,Angel,₹0–3L
7,27.07,18.22,3.96,120.26,79,HealthTech,B2C,65.02,41604,9.7,1,Angel,₹0–3L
4,25.62,14.45,1.96,73.41,24,HealthTech,B2B,45.3,52652,-13.11,0,Angel,₹0–3L
6,48.85,27.87,9.57,190.97,30,FinTech,B2C,57.16,91740,27.65,1,Angel,₹0–3L
3,14.96,31.02,1.0,101.86,16,AI/ML,Marketplace,37.7,61740,-14.06,1,Angel,₹0–3L
14,44.42,6.46,2.92,234.81,39,AgriTech,Marketplace,108.32,88393,-12.65,1,Angel,₹0–3L
0,20.21,-3.63,3.84,70.17,36,AI/ML,B2B,61.47,23371,7.02,0,Angel,₹0–3L
4,178.86,4.8,15.08,494.39,2,AgriTech,B2C,556.69,201696,14.18,0,Seed Fund,₹3–15L
16,5.1,45.16,1.0,79.25,23,EdTech,B2C,10.7,28840,20.1,1,Angel,₹0–3L
12,12.98,-10.83,1.24,173.04,75,Entertainment,Subscription,17.42,78940,8.11,1,Angel,₹0–3L
16,42.31,2.36,5.78,258.35,46,HealthTech,B2B,84.39,143948,36.6,1,Angel,₹0–3L
18,13.09,-8.95,1.31,99.54,57,E-commerce,B2C,18.97,59164,10.23,0,Angel,₹0–3L
3,38.47,9.51,9.57,269.54,36,AgriTech,B2B2C,45.69,187314,26.31,1,Angel,₹0–3L
16,8.0,-6.43,1.0,62.78,2,EdTech,Subscription,16.52,39430,21.27,1,Angel,₹0–3L
11,48.62,6.71,7.98,410.13,36,FinTech,B2B,116.94,247876,-8.83,1,Angel,₹0–3L
17,14.35,-15.4,3.22,149.89,66,AgriTech,Marketplace,31.42,75828,6.17,0,Angel,₹0–3L
10,36.84,15.42,6.14,97.76,10,FinTech,B2B,123.58,52487,43.13,1,Angel,₹0–3L
3,12.09,22.67,1.82,120.37,58,EdTech,B2B2C,15.18,61059,4.32,1,Angel,₹0–3L
11,31.78,3.4,4.8,261.45,2,E-commerce,B2B2C,47.4,188527,0.16,0,Angel,₹0–3L
8,13.43,6.38,1.8,98.58,40,HealthTech,Marketplace,32.71,40911,13.09,1,Angel,₹0–3L
17,33.07,6.05,6.8,87.83,53,HealthTech,Marketplace,73.46,26601,3.48,0,Angel,₹0–3L
8,39.97,10.18,1.26,127.09,32,E-commerce,Marketplace,12.23,79517,-1.06,0,Angel,₹0–3L
0,21.25,7.55,4.75,65.11,101,HealthTech,Subscription,27.61,26125,3.38,0,Angel,₹0–3L
5,46.0,17.23,7.12,530.8,27,AgriTech,B2B2C,51.16,395474,32.92,1,Angel,₹0–3L
18,34.21,22.81,7.36,99.84,25,Entertainment,Marketplace,102.22,72832,9.85,1,Angel,₹0–3L
0,51.23,-1.76,1.15,265.64,45,AI/ML,B2B2C,157.39,89882,-10.07,0,Angel,₹0–3L
7,24.4,4.29,5.37,171.85,21,AI/ML,Subscription,29.49,60696,-12.32,1,Angel,₹0–3L
5,18.74,18.82,1.0,74.5,3,E-commerce,Subscription,11.74,40796,44.67,1,Angel,₹0–3L
3,49.92,-9.05,9.28,147.8,12,SaaS,B2B2C,47.76,89359,5.9,0,Angel,₹0–3L
2,82.87,-15.63,9.6,256.93,58,Entertainment,Marketplace,71.68,112394,15.22,0,Angel,₹0–3L
12,47.03,10.73,8.31,130.09,32,Entertainment,B2B,49.84,85650,-0.68,1,Angel,₹0–3L
1,128.24,13.99,21.09,342.13,82,AI/ML,B2C,134.77,204405,15.98,1,Angel,₹0–3L
12,40.46,-0.66,2.33,303.4,28,AgriTech,B2B2C,74.26,140297,31.84,1,Angel,₹0–3L
14,56.01,1.07,7.75,282.38,57,EdTech,Subscription,74.09,88295,0.31,1,Angel,₹0–3L
7,5.93,-1.12,1.0,107.58,52,HealthTech,Marketplace,12.4,72624,16.79,1,Angel,₹0–3L
11,24.93,-2.4,3.71,69.69,28,AgriTech,B2C,34.94,28391,-11.29,0,Angel,₹0–3L
7,10.06,16.32,1.91,96.59,18,EdTech,B2B2C,29.23,69278,41.7,1,Angel,₹0–3L
18,59.85,-6.15,2.32,170.27,2,E-commerce,B2B,200.06,86860,13.52,0,Angel,₹0–3L
8,35.94,4.82,4.98,217.47,53,Entertainment,B2B,57.24,127988,4.21,1,Angel,₹0–3L
9,8.94,-2.86,1.45,50.0,69,AgriTech,Subscription,10.0,36823,5.29,1,Angel,₹0–3L
6,9.4,-9.46,1.0,147.57,2,AgriTech,Subscription,10.03,107995,1.56,0,Angel,₹0–3L
9,27.26,18.45,6.52,165.78,30,SaaS,Subscription,17.06,80529,4.65,1,Angel,₹0–3L
2,44.11,1.77,6.16,122.21,23,AI/ML,B2B2C,61.89,49426,-26.56,0,Angel,₹0–3L
1,21.6,10.27,1.34,366.46,53,EdTech,B2B,51.07,251968,9.39,1,Angel,₹0–3L
6,38.33,-10.09,1.72,199.39,31,EdTech,B2B,75.14,102991,7.06,1,Angel,₹0–3L
9,22.65,-0.9,3.27,371.35,73,SaaS,Subscription,24.4,147060,17.26,0,Angel,₹0–3L
7,22.94,17.08,2.44,127.59,30,FinTech,Subscription,63.22,95975,3.58,1,Angel,₹0–3L
11,31.59,39.06,2.03,286.07,9,Entertainment,Marketplace,22.77,114156,1.69,1,Angel,₹0–3L
19,64.46,-15.7,1.74,466.17,28,EdTech,B2B,66.41,145865,8.58,0,Angel,₹0–3L
16,132.77,5.62,19.96,371.74,31,AI/ML,Subscription,327.06,115290,-13.72,0,Seed Fund,₹3–15L
8,14.0,12.95,2.21,69.1,53,HealthTech,Subscription,13.04,42228,13.23,1,Angel,₹0–3L
19,18.12,0.61,1.0,124.27,30,SaaS,Subscription,44.8,78391,-17.88,0,Angel,₹0–3L
2,29.87,18.2,4.73,116.56,51,HealthTech,Marketplace,102.34,53094,28.33,1,Angel,₹0–3L
3,20.85,-2.4,4.98,209.03,20,HealthTech,B2B,61.72,96154,20.06,1,Angel,₹0–3L
6,33.78,9.85,8.28,239.95,32,AI/ML,B2B,27.43,112717,-3.07,0,Angel,₹0–3L
17,19.9,1.74,4.46,82.5,20,HealthTech,B2B,39.11,52805,20.06,1,Angel,₹0–3L
16,20.72,22.64,4.26,155.63,18,AgriTech,Marketplace,34.22,51212,13.56,1,Angel,₹0–3L
2,14.38,-0.11,1.0,50.0,71,SaaS,B2B2C,49.96,38227,-5.14,0,Angel,₹0–3L
2,90.41,3.8,5.06,407.22,22,AgriTech,Marketplace,306.14,167474,-20.03,0,Angel,₹3–15L
12,33.2,19.36,4.06,103.68,31,SaaS,B2C,23.46,82929,16.36,1,Angel,₹0–3L
16,58.94,-4.32,9.58,154.33,66,HealthTech,Marketplace,189.07,59535,-2.27,1,Angel,₹0–3L
17,10.82,8.83,2.33,119.49,58,E-commerce,B2C,10.0,81944,27.16,1,Angel,₹0–3L
18,55.33,-13.86,4.06,331.03,81,E-commerce,Subscription,73.16,136288,9.06,0,Angel,₹0–3L
16,8.09,-5.05,1.05,50.0,52,FinTech,B2C,11.58,17021,-0.91,1,Angel,₹0–3L
15,15.1,12.59,2.55,146.7,24,AgriTech,Marketplace,18.39,108184,38.02,1,Angel,₹0–3L
15,45.98,-3.88,5.63,137.82,91,FinTech,B2B2C,139.33,100520,18.32,0,Angel,₹0–3L
0,34.13,1.47,4.25,108.03,54,EdTech,B2B,46.28,54210,-30.0,0,Angel,₹0–3L
13,109.09,13.94,7.83,496.88,36,EdTech,Marketplace,317.84,323570,3.87,1,Seed Fund,₹0–3L
14,19.0,1.05,4.69,79.75,41,AgriTech,B2B,66.15,46136,-10.67,0,Angel,₹0–3L
3,18.05,17.88,2.33,254.74,44,AgriTech,B2C,53.97,185065,-0.51,1,Angel,₹0–3L
19,46.55,10.6,6.63,190.45,34,Entertainment,Subscription,65.53,87135,8.71,1,Angel,₹0–3L
10,117.35,13.26,8.25,358.91,5,SaaS,Subscription,302.3,201646,16.42,1,Angel,₹0–3L
17,23.34,22.9,3.23,93.03,80,EdTech,Marketplace,46.87,50488,15.83,1,Angel,₹0–3L
16,12.69,11.84,1.0,88.85,39,SaaS,B2C,35.75,42376,27.15,1,Angel,₹0–3L
8,90.67,26.49,6.03,319.66,44,FinTech,B2C,71.62,238377,21.76,1,Angel,₹0–3L
13,35.28,18.94,2.94,199.88,91,HealthTech,B2B,82.63,76542,20.2,1,Angel,₹0–3L
2,12.11,1.72,1.0,50.33,22,SaaS,B2C,33.63,18860,13.17,1,Angel,₹0–3L
19,22.45,23.52,3.39,101.75,56,EdTech,B2B2C,61.42,59873,31.26,1,Angel,₹0–3L
19,35.67,11.18,3.89,194.51,20,HealthTech,Subscription,120.71,122295,6.19,1,Angel,₹0–3L
3,80.46,3.28,18.24,266.78,48,HealthTech,B2B2C,39.18,105995,5.92,1,Angel,₹0–3L
15,33.15,11.35,1.0,92.25,45,FinTech,B2B2C,46.63,45698,-17.64,0,Angel,₹0–3L
11,5.0,21.35,1.0,50.0,59,Entertainment,B2B,10.0,38664,27.62,1,Angel,₹0–3L
7,80.65,13.48,18.05,214.06,70,SaaS,B2C,104.14,90613,9.97,1,Angel,₹0–3L
8,14.47,29.87,1.0,63.17,25,E-commerce,B2B,18.68,40059,56.49,1,Angel,₹0–3L
10,14.76,21.04,1.0,50.0,75,AgriTech,Subscription,12.75,33503,5.67,1,Angel,₹0–3L
4,17.47,14.28,1.07,50.0,77,E-commerce,B2B,50.7,26203,12.52,1,Angel,₹0–3L
11,56.01,-4.3,11.73,262.38,33,AI/ML,B2B2C,179.57,201706,17.84,1,Angel,₹0–3L
19,55.58,5.86,11.37,162.4,39,E-commerce,B2B,31.32,108533,-6.04,1,Angel,₹0–3L
1,14.21,8.86,1.4,126.73,27,EdTech,B2C,11.31,67034,16.12,1,Angel,₹0–3L
10,41.48,16.37,7.2,392.41,32,FinTech,B2B,42.77,229431,11.88,1,Angel,₹0–3L
10,64.95,15.66,8.88,231.86,9,HealthTech,B2C,125.27,149851,6.75,1,Angel,₹0–3L
0,163.12,10.08,37.21,460.08,59,FinTech,B2B2C,461.92,274254,28.43,1,Seed Fund,₹3–15L
16,20.29,9.45,1.0,55.99,2,SaaS,B2C,10.72,41392,-2.77,1,Angel,₹0–3L
16,39.88,16.66,8.26,144.87,22,AgriTech,B2C,93.24,69310,15.51,1,Angel,₹0–3L
3,11.7,-2.3,1.0,50.0,38,Entertainment,B2C,10.0,22497,31.63,1,Angel,₹0–3L
13,20.98,28.35,2.31,126.4,72,SaaS,B2C,71.52,51433,1.76,1,Angel,₹0–3L
4,49.01,-16.55,3.14,124.71,26,AI/ML,Subscription,155.66,39768,4.17,0,Angel,₹0–3L
3,37.26,25.47,6.77,230.13,50,AI/ML,Marketplace,124.39,73987,47.3,1,Angel,₹0–3L
5,47.57,7.47,8.37,153.22,37,AI/ML,Subscription,30.43,112623,17.74,1,Angel,₹0–3L
17,54.23,20.04,7.92,229.61,63,HealthTech,B2B,100.97,146766,4.08,1,Angel,₹0–3L
12,63.86,12.38,11.53,242.84,49,AI/ML,Subscription,52.93,153054,23.07,1,Angel,₹0–3L
5,125.92,12.18,21.04,670.79,60,AgriTech,Subscription,279.68,407382,2.49,1,Seed Fund,₹0–3L
14,46.14,14.66,9.16,119.02,26,AI/ML,B2C,48.21,86243,-12.25,1,Angel,₹0–3L
4,19.21,17.71,1.44,76.81,14,AI/ML,B2B,53.13,41485,32.06,1,Angel,₹0–3L
5,66.69,4.07,7.91,176.31,49,AgriTech,B2B,157.43,129625,-6.21,0,Angel,₹0–3L
17,5.0,20.42,1.0,84.64,27,AgriTech,B2B2C,10.65,40603,48.48,1,Angel,₹0–3L
6,104.88,-4.99,12.46,418.79,40,HealthTech,B2C,308.42,319685,2.24,1,Seed Fund,₹3–15L
5,36.64,7.95,6.65,121.72,47,SaaS,Subscription,69.65,79038,42.66,1,Angel,₹0–3L
7,31.04,18.04,5.56,99.89,71,Entertainment,B2B2C,36.12,42812,-9.03,1,Angel,₹0–3L
4,39.13,19.95,7.17,106.71,59,AI/ML,B2B2C,89.47,62107,27.04,1,Angel,₹0–3L
3,12.65,13.53,1.15,245.4,22,EdTech,Subscription,42.53,139023,18.62,1,Angel,₹0–3L
18,6.66,3.28,1.15,132.9,11,Entertainment,B2B,14.81,49032,22.84,1,Angel,₹0–3L
9,20.39,18.77,2.13,94.71,82,FinTech,B2C,47.2,56412,26.08,1,Angel,₹0–3L
8,28.69,-0.03,6.81,476.16,2,AI/ML,B2C,94.42,217790,2.53,1,Angel,₹0–3L
0,31.88,29.02,3.15,81.51,28,AI/ML,Subscription,62.12,26585,-7.21,1,Angel,₹0–3L
18,19.43,6.99,3.08,152.15,56,Entertainment,B2C,67.79,117817,9.82,1,Angel,₹0–3L
11,50.48,-10.46,9.72,234.3,80,FinTech,Marketplace,40.93,145442,12.47,1,Angel,₹0–3L
18,5.0,-6.33,1.14,50.0,35,SaaS,B2B2C,10.09,36922,2.39,0,Angel,₹0–3L
12,48.34,8.54,5.84,207.72,40,AI/ML,B2B2C,47.43,132530,14.87,1,Angel,₹0–3L
14,12.98,9.68,1.34,70.91,18,SaaS,Marketplace,22.72,33930,15.75,1,Angel,₹0–3L
1,17.33,31.64,2.06,264.0,43,AgriTech,B2C,14.66,146874,-1.01,1,Angel,₹0–3L
19,12.66,-4.46,1.2,75.65,11,Entertainment,B2B,12.81,48256,15.55,0,Angel,₹0–3L
11,45.07,8.48,7.68,241.03,21,SaaS,Marketplace,43.93,188036,6.7,1,Angel,₹0–3L
17,127.6,-4.68,29.93,321.85,59,AI/ML,Marketplace,168.96,137376,-0.89,0,Angel,₹0–3L
3,33.3,2.1,1.63,271.24,29,EdTech,B2B2C,24.33,200036,21.99,1,Angel,₹0–3L
19,42.59,28.22,6.35,176.96,62,SaaS,B2B,123.08,134850,0.7,0,Angel,₹0–3L
11,49.93,-5.62,11.31,126.23,36,AgriTech,B2B,50.24,80180,2.68,0,Angel,₹0–3L
19,32.44,15.05,1.4,99.14,5,E-commerce,B2C,52.97,75902,12.34,1,Angel,₹0–3L
12,165.28,12.76,22.08,415.6,69,HealthTech,B2B,58.07,207359,31.68,1,Angel,₹0–3L
3,35.37,7.72,7.75,90.95,7,Entertainment,B2C,22.48,70626,13.53,1,Angel,₹0–3L
13,15.89,14.24,3.61,71.81,24,HealthTech,Subscription,50.36,46777,19.11,1,Angel,₹0–3L
17,69.45,-5.9,9.61,236.46,35,Entertainment,Marketplace,206.9,75902,5.04,0,Angel,₹0–3L
5,7.54,27.88,1.0,85.0,65,FinTech,Marketplace,22.54,64045,11.15,1,Angel,₹0–3L
0,15.6,31.1,1.0,76.32,26,EdTech,B2C,25.22,41384,11.86,1,Angel,₹0–3L
9,18.0,8.57,2.79,54.03,16,SaaS,B2C,13.55,28642,15.11,1,Angel,₹0–3L
17,24.01,37.08,1.16,105.84,44,HealthTech,B2C,15.49,61731,8.65,1,Angel,₹0–3L
18,41.45,3.22,2.25,140.06,34,FinTech,Marketplace,92.76,52480,30.37,1,Angel,₹0–3L
1,54.72,12.82,10.81,175.94,28,FinTech,B2C,161.44,94056,5.47,1,Angel,₹0–3L
14,40.07,25.19,7.72,288.85,45,FinTech,Marketplace,127.43,206691,-13.51,1,Angel,₹0–3L
2,76.51,2.51,16.36,214.61,9,HealthTech,Marketplace,93.64,66044,51.35,1,Angel,₹0–3L
7,27.39,-8.57,1.21,129.85,2,E-commerce,B2B2C,36.36,56674,4.38,0,Angel,₹0–3L
18,15.96,-11.34,1.05,129.19,93,FinTech,B2B2C,10.0,38914,28.75,0,Angel,₹0–3L
10,74.85,32.75,15.84,212.11,42,AI/ML,Subscription,207.95,107721,33.8,1,Angel,₹0–3L
13,70.98,1.67,13.19,361.69,44,E-commerce,Subscription,83.91,240222,24.32,1,Angel,₹0–3L
15,50.68,5.78,10.41,162.13,20,E-commerce,B2B,93.21,113393,7.51,0,Angel,₹0–3L
9,25.84,-5.35,6.4,106.87,62,AI/ML,B2C,84.57,82566,13.85,1,Angel,₹0–3L
16,13.6,19.38,2.98,74.07,26,HealthTech,Marketplace,36.82,44756,-7.5,1,Angel,₹0–3L
14,18.0,-1.37,2.51,53.97,2,HealthTech,B2B,10.0,23060,39.74,1,Angel,₹0–3L
10,60.23,2.12,5.51,236.6,25,SaaS,B2B2C,19.64,180309,-2.6,0,Angel,₹0–3L
7,41.53,11.6,6.27,222.42,32,EdTech,Marketplace,117.09,152951,7.16,1,Angel,₹0–3L
7,19.64,-4.76,3.28,222.33,35,SaaS,B2B,40.63,130554,11.09,1,Angel,₹0–3L
6,49.29,5.87,4.79,135.63,35,HealthTech,B2B2C,128.4,87864,8.88,1,Angel,₹0–3L
19,24.8,24.83,4.89,397.36,23,EdTech,Subscription,19.89,302854,2.22,1,Angel,₹0–3L
11,37.24,13.15,1.54,105.75,21,FinTech,B2C,115.09,69395,32.01,1,Angel,₹0–3L
15,50.98,9.58,10.16,289.65,32,HealthTech,B2C,141.44,140246,25.05,1,Angel,₹0–3L
15,39.54,10.59,1.08,144.44,2,HealthTech,B2B,124.59,94828,15.71,1,Angel,₹0–3L
9,36.14,3.34,4.86,96.95,2,SaaS,B2B2C,50.29,31036,4.28,0,Angel,₹0–3L
6,23.17,31.96,5.05,224.7,42,AI/ML,B2B,27.39,110824,28.63,1,Angel,₹0–3L
3,49.11,-1.73,1.96,197.7,42,FinTech,B2B2C,38.58,99474,2.89,1,Angel,₹0–3L
1,60.51,10.55,8.42,190.54,61,AgriTech,B2B2C,198.24,73058,34.43,1,Angel,₹0–3L
8,49.51,9.39,2.81,157.1,33,AgriTech,B2C,42.87,48943,12.45,1,Angel,₹0–3L
14,33.82,20.11,7.64,144.53,10,EdTech,Subscription,23.06,52997,30.12,1,Angel,₹0–3L
13,212.2,21.29,44.87,789.86,2,FinTech,Subscription,194.5,495489,10.07,1,Angel,₹0–3L
11,107.15,7.64,25.16,340.01,17,AgriTech,Marketplace,296.63,238397,11.71,1,Seed Fund,₹0–3L
16,84.77,11.51,18.75,246.16,50,E-commerce,B2B2C,266.72,195475,29.34,1,Angel,₹3–15L
16,50.82,11.96,9.63,160.49,76,AI/ML,B2C,147.11,75943,43.91,1,Angel,₹0–3L
12,52.23,-19.25,3.27,300.37,41,E-commerce,B2B2C,109.82,180127,31.8,1,Angel,₹0–3L
7,85.07,-11.05,7.62,213.28,9,AgriTech,Marketplace,296.07,163919,22.24,1,Angel,₹0–3L
9,30.55,0.75,4.1,151.16,18,EdTech,B2C,15.89,57973,18.9,0,Angel,₹0–3L
12,7.03,1.26,1.09,120.0,18,HealthTech,B2B2C,21.61,79059,2.5,0,Angel,₹0–3L
6,24.81,-6.39,4.96,140.24,29,HealthTech,Subscription,41.4,95011,13.9,1,Angel,₹0–3L
2,5.0,17.0,1.0,50.0,68,Entertainment,Subscription,10.0,17224,-2.28,1,Angel,₹0–3L
14,15.91,8.03,1.0,171.99,69,HealthTech,Marketplace,11.27,125658,16.31,1,Angel,₹0–3L
6,15.66,5.43,2.05,105.43,35,EdTech,Subscription,10.0,74493,17.05,1,Angel,₹0–3L
4,31.08,-7.07,1.75,452.54,44,E-commerce,B2B2C,40.82,143319,-20.0,0,Angel,₹0–3L
7,43.77,7.48,7.86,150.44,20,Entertainment,Marketplace,37.63,51982,11.2,0,Angel,₹0–3L
16,5.0,-23.52,1.0,64.57,2,EdTech,B2B,10.0,20956,14.26,0,Angel,₹0–3L
7,17.36,6.05,3.31,143.32,84,Entertainment,Marketplace,13.4,66983,9.25,1,Angel,₹0–3L
6,5.89,8.76,1.0,71.36,2,EdTech,Subscription,10.0,39578,16.1,1,Angel,₹0–3L
